long,lat
-122.302507,47.911921
-122.298657,47.663771
-122.029605,47.939428
-122.122018,47.678465
-122.86836,47.085951
-122.203169,47.619011
-120.441155,46.626077
-122.010741,47.506838
-122.143231,47.611666
-122.168422,47.614824
-122.874042,46.998873
-122.122018,47.678465
-122.686329,45.713105
-122.86836,47.085951
-122.122018,47.678465
-122.297534,47.685291
-122.30033,47.585339
-122.62505,45.640901
-123.020941,46.96755
-122.010741,47.506838
-122.979969,47.078241
-122.635794,47.630602
-122.357206,47.501207
-122.227947,47.565443
-122.261321,47.390601
-122.122018,47.678465
-122.132064,47.759381
-122.375438,47.667804
-122.412949,47.211873
-122.132064,47.494834
-122.302507,47.911921
-122.249664,47.497442
-122.333046,47.829439
-122.321673,47.634289
-120.646044,46.609142
-122.151342,47.560192
-122.057522,47.749161
-122.029605,47.939428
-122.057522,47.749161
-119.285025,46.247465
-122.298657,47.663771
-117.255497,47.644296
-122.281856,47.811678
-122.19615,47.894423
-122.399558,47.648651
-122.510748,45.603727
-122.029605,47.939428
-122.349394,47.45507
-122.534497,47.643688
-122.334341,47.611423
-122.122018,47.678465
-122.122018,47.678465
-122.704056,47.66424
-118.98992,46.371381
-122.151342,47.560192
-121.92791,47.853585
-122.250701,48.368138
-121.532919,45.98244
-122.024951,47.670286
-122.014191,47.559121
-122.343577,47.672491
-122.30033,47.585339
-122.313368,47.54411
-122.296466,47.631708
-122.085999,48.016305
-122.346385,47.630685
-122.201515,47.843376
-122.343983,47.739969
-122.168422,47.614824
-122.296466,47.631708
-122.203169,47.619011
-122.469161,47.415443
-122.201515,47.843376
-122.357206,47.501207
-122.379354,47.687571
-119.294913,46.328447
-122.151342,47.560192
-122.505158,47.165685
-122.028168,47.586173
-122.137386,47.444808
-122.057522,47.749161
-122.10812,47.838517
-122.375438,47.667804
-122.333046,47.829439
-122.326676,47.445709
-122.298657,47.663771
-122.724682,47.57271
-123.092863,48.056267
-122.306552,47.792041
-122.379354,47.687571
-119.282747,46.129715
-122.714415,47.718487
-122.332049,47.605949
-122.534497,47.643688
-122.151342,47.560192
-122.201515,47.843376
-123.078633,46.816272
-122.281856,47.811678
-122.010741,47.506838
-122.195381,47.369696
-121.819086,47.539931
-117.352803,47.604595
-122.686329,45.713105
-122.028168,47.586173
-122.296466,47.631708
-122.526506,47.81346
-122.349394,47.45507
-122.042724,47.623594
-122.379354,47.687571
-122.042724,47.623594
-122.469161,47.415443
-122.633393,47.748427
-122.297534,47.685291
-122.656803,45.682725
-122.19615,47.894423
-122.042724,47.623594
-122.30033,47.585339
-122.170798,47.184615
-122.30251,47.488635
-122.227947,47.565443
-122.379354,47.687571
-123.011746,46.173162
-122.599454,47.36582
-122.874042,46.998873
-122.212105,47.792368
-122.014191,47.559121
-122.303413,47.61065
-122.343983,47.739969
-122.842388,46.855401
-122.170798,47.184615
-122.505158,47.165685
-122.227947,47.565443
-122.30033,47.585339
-122.188994,47.678406
-122.874042,46.998873
-122.534497,47.643688
-122.346385,47.630685
-119.294913,46.328447
-122.297534,47.685291
-122.297534,47.685291
-122.979969,47.078241
-122.010741,47.506838
-122.63841,48.310313
-122.334341,47.611423
-122.042724,47.623594
-122.227947,47.565443
-122.370709,47.801416
-122.188994,47.678406
-122.168422,47.614824
-122.957205,46.735025
-122.057522,47.749161
-122.10812,47.838517
-122.168422,47.614824
-122.045204,48.19401
-122.270761,47.205558
-122.370159,47.743354
-122.297534,47.685291
-122.306552,47.792041
-122.846767,47.367328
-122.656803,45.682725
-122.343983,47.739969
-120.532719,46.59458
-121.668459,47.426482
-122.028168,47.586173
-122.297534,47.685291
-122.396286,47.293138
-122.297534,47.685291
-122.116674,47.363112
-122.117365,47.609515
-122.24933,47.268259
-122.979969,47.078241
-120.730403,47.749932
-122.633393,47.748427
-122.151342,47.560192
-122.132064,47.494834
-122.469864,45.732426
-120.126821,47.921509
-122.296466,47.631708
-122.510748,45.603727
-122.346385,47.630685
-122.414936,48.709388
-122.296466,47.631708
-122.249664,47.497442
-122.042724,47.623594
-122.979969,47.078241
-122.203169,47.619011
-122.261321,47.390601
-119.285025,46.247465
-122.204248,47.719278
-122.212105,47.792368
-122.343577,47.672491
-122.534497,47.643688
-122.320103,47.197193
-122.116674,47.363112
-89.901883,38.31768
-117.440012,47.753036
-122.313367,47.310006
-122.014191,47.559121
-122.343577,47.672491
-122.24933,47.268259
-122.508465,45.670446
-122.80237,47.02499
-122.203169,47.619011
-122.212105,47.792368
-122.203169,47.619011
-122.333046,47.829439
-122.399558,47.648651
-122.148214,47.292978
-122.137386,47.444808
-122.979969,47.078241
-122.270761,47.205558
-122.188994,47.678406
-122.379354,47.687571
-122.132064,47.494834
-122.321673,47.634289
-122.234589,47.626443
-122.204248,47.719278
-122.321673,47.634289
-122.014191,47.559121
-122.362029,47.308531
-121.92791,47.853585
-122.658901,47.466778
-122.298657,47.663771
-122.30033,47.585339
-122.343577,47.672491
-122.635794,47.630602
-118.80269,46.689708
-123.09921,47.225326
-122.227947,47.565443
-122.343983,47.739969
-122.151342,47.560192
-122.454718,48.801538
-122.334341,47.611423
-122.493388,48.74995
-122.399558,47.648651
-122.028168,47.586173
-121.668459,47.426482
-122.599454,47.36582
-122.535237,47.227719
-122.148214,47.292978
-122.266367,47.863478
-117.441496,47.695417
-122.151342,47.560192
-122.979969,47.078241
-122.370159,47.743354
-122.203169,47.619011
-122.30033,47.585339
-122.539078,48.019041
-122.201515,47.843376
-122.297534,47.685291
-122.370709,47.801416
-122.014191,47.559121
-122.534497,47.643688
-122.635794,47.630602
-122.117365,47.609515
-122.346385,47.630685
-122.122018,47.678465
-122.117365,47.609515
-122.362029,47.308531
-122.296466,47.631708
-122.151342,47.560192
-122.297534,47.685291
-122.188994,47.678406
-122.203169,47.619011
-122.343577,47.672491
-122.874042,46.998873
-117.433324,47.662261
-122.170798,47.184615
-122.195381,47.369696
-122.201515,47.843376
-122.298657,47.663771
-124.005276,46.33131
-122.261321,47.390601
-122.328611,47.602601
-122.558621,46.888349
-122.357206,47.501207
-122.508465,45.670446
-122.534497,47.643688
-122.297534,47.685291
-122.132064,47.494834
-122.132064,47.494834
-117.352803,47.604595
-122.151342,47.560192
-122.635794,47.630602
-122.374864,47.548552
-122.693972,45.648434
-122.261993,45.622947
-122.143231,47.611666
-117.605176,47.800869
-122.924277,47.318357
-122.19615,47.894423
-122.633393,47.748427
-122.302507,47.911921
-122.510748,45.603727
-122.148057,48.060301
-122.188994,47.678406
-122.534497,47.643688
-122.221114,48.097872
-122.122018,47.678465
-122.287614,47.83874
-122.201515,47.843376
-122.526506,47.81346
-122.628735,45.715902
-122.303604,47.716244
-122.288044,47.02748
-122.204248,47.719278
-122.188994,47.678406
-122.151342,47.560192
-120.730403,47.749932
-121.92791,47.853585
-122.343983,47.739969
-122.414936,48.709388
-122.246193,47.755504
-122.612932,47.300296
-122.246193,47.755504
-122.522657,45.795099
-122.357206,47.501207
-122.313368,47.54411
-122.201515,47.843376
-122.590961,47.532193
-122.195157,47.988773
-122.454718,48.801538
-122.010741,47.506838
-122.024951,47.670286
-122.379354,47.687571
-121.876276,47.735749
-122.493388,48.74995
-122.874042,46.998873
-122.379354,47.687571
-122.343577,47.672491
-122.62505,45.640901
-122.615152,48.863295
-122.117365,47.609515
-122.298657,47.663771
-122.296466,47.631708
-122.623208,47.590898
-122.896991,48.501028
-122.455353,48.945625
-122.370709,47.801416
-122.132064,47.494834
-122.30033,47.585339
-122.203169,47.619011
-122.370159,47.743354
-117.367587,47.840314
-122.188994,47.678406
-122.275593,47.54055
-122.617635,45.878449
-122.201515,47.843376
-122.298657,47.663771
-122.204248,47.719278
-122.615152,48.863295
-122.370159,47.743354
-122.454718,48.801538
-122.414936,48.709388
-122.30033,47.585339
-122.19615,47.894423
-122.2016,47.447869
-122.297534,47.685291
-122.296466,47.631708
-122.227947,47.565443
-122.010741,47.506838
-122.818016,48.080229
-121.876276,47.735749
-122.328611,47.602601
-122.151342,47.560192
-122.261993,45.622947
-121.911487,47.660868
-122.303604,47.716244
-122.188994,47.678406
-122.148214,47.292978
-122.122018,47.678465
-122.132064,47.759381
-122.343983,47.739969
-121.844616,47.592152
-122.306552,47.792041
-122.195381,47.369696
-123.011746,46.173162
-122.203169,47.619011
-122.227707,47.943014
-122.306552,47.792041
-122.624654,47.246271
-122.781876,47.089772
-122.313367,47.310006
-122.143231,47.611666
-122.204248,47.719278
-122.024951,47.670286
-123.084302,48.544106
-122.203169,47.619011
-121.876276,47.735749
-122.024951,47.670286
-122.303324,47.756486
-122.303324,47.756486
-122.057522,47.749161
-122.122018,47.678465
-122.508465,45.670446
-122.203169,47.619011
-122.693972,45.648434
-122.333046,47.829439
-122.188994,47.678406
-122.122018,47.678465
-122.888484,47.435376
-122.265368,47.133331
-122.151342,47.560192
-122.227947,47.565443
-122.390587,45.83793
-122.86836,47.085951
-122.203169,47.619011
-122.297534,47.685291
-121.991415,47.199452
-122.148057,48.060301
-122.143231,47.611666
-122.057522,47.749161
-122.508465,45.670446
-122.188994,47.678406
-122.196448,47.40561
-122.287614,47.83874
-122.454718,48.801538
-122.122018,47.678465
-122.045204,48.19401
-122.227947,47.565443
-122.362029,47.308531
-122.362029,47.308531
-122.375438,47.667804
-122.234589,47.626443
-122.029605,47.939428
-122.346385,47.630685
-120.997348,47.25791
-122.204248,47.719278
-122.010741,47.506838
-122.367721,47.639264
-121.876276,47.735749
-122.137386,47.444808
-122.143231,47.611666
-122.08164,48.837168
-122.375438,47.667804
-122.370159,47.743354
-122.751179,47.002092
-122.201515,47.843376
-122.576308,45.677838
-122.349394,47.45507
-122.195381,47.369696
-122.355669,48.416422
-119.282747,46.129715
-122.281856,47.811678
-122.204248,47.719278
-122.343577,47.672491
-122.270761,47.205558
-122.02812,47.393554
-122.399558,47.648651
-122.195381,47.369696
-122.297534,47.685291
-122.343983,47.739969
-122.590961,47.532193
-123.084302,48.544106
-122.196448,47.40561
-122.188994,47.678406
-122.014191,47.559121
-122.010741,47.506838
-122.362029,47.308531
-122.367721,47.639264
-122.399558,47.648651
-122.313367,47.310006
-122.412949,47.211873
-122.302507,47.911921
-122.296466,47.631708
-122.612932,47.300296
-122.510748,45.603727
-122.246193,47.755504
-122.379354,47.687571
-122.343577,47.672491
-123.092863,48.056267
-122.201515,47.843376
-121.991415,47.199452
-122.354954,47.537664
-121.668459,47.426482
-122.30033,47.585339
-122.414936,48.709388
-122.957205,46.735025
-122.924946,48.657249
-122.303413,47.61065
-122.212105,47.792368
-122.151342,47.560192
-122.534497,47.643688
-122.143231,47.611666
-122.30033,47.585339
-122.577964,45.62094
-122.029605,47.939428
-122.143231,47.611666
-122.692143,45.797008
-122.014191,47.559121
-122.024951,47.670286
-122.635794,47.630602
-122.234589,47.626443
-122.328611,47.602601
-122.888484,47.435376
-122.148214,47.292978
-122.297534,47.685291
-122.328611,47.602601
-122.122018,47.678465
-122.469161,47.415443
-122.122018,47.678465
-123.092863,48.056267
-122.446226,47.199152
-122.370159,47.743354
-122.283685,46.882069
-122.313368,47.54411
-122.137386,47.444808
-122.201515,47.843376
-122.296466,47.631708
-122.534497,47.643688
-122.370709,47.801416
-122.042724,47.623594
-122.751179,47.002092
-122.473127,48.184535
-122.628735,45.715902
-122.02812,47.393554
-122.216415,47.305093
-122.188994,47.678406
-120.126821,47.921509
-122.399558,47.648651
-122.203169,47.619011
-122.028168,47.586173
-122.010741,47.506838
-122.979969,47.078241
-124.179458,47.195433
-122.297534,47.685291
-122.370709,47.801416
-122.188994,47.678406
-122.132064,47.759381
-122.297534,47.685291
-122.334341,47.611423
-122.303604,47.716244
-122.212105,47.792368
-122.303413,47.61065
-122.122018,47.678465
-122.204248,47.719278
-122.471983,46.953968
-122.298657,47.663771
-117.389695,47.689761
-122.227947,47.565443
-122.19615,47.894423
-122.727446,48.951762
-122.34619,47.615293
-122.63841,48.310313
-122.122018,47.678465
-122.346385,47.630685
-122.297534,47.685291
-122.117365,47.609515
-122.493388,48.74995
-122.201515,47.843376
-122.276826,47.449726
-121.668459,47.426482
-122.203169,47.619011
-122.010741,47.506838
-122.028168,47.586173
-122.534497,47.643688
-122.413741,48.5603
-122.117365,47.609515
-122.227947,47.565443
-122.227947,47.565443
-122.085999,48.016305
-122.379354,47.687571
-122.343983,47.739969
-121.469889,45.795046
-122.693972,45.648434
-122.343983,47.739969
-122.633393,47.748427
-122.312071,47.395276
-122.394511,47.574001
-122.315095,47.249812
-122.394511,47.574001
-122.653953,47.094653
-123.084302,48.544106
-122.506857,47.285977
-119.285025,46.247465
-122.86836,47.085951
-122.328611,47.602601
-122.842388,46.855401
-122.298657,47.663771
-122.686329,45.713105
-122.362029,47.308531
-122.653953,47.094653
-123.084302,48.544106
-122.137386,47.444808
-122.388955,47.537382
-122.86836,47.085951
-122.042724,47.623594
-122.024951,47.670286
-122.308752,48.21817
-122.170798,47.184615
-123.818061,46.986116
-122.534497,47.643688
-122.727446,48.951762
-122.132064,47.494834
-122.63841,48.310313
-122.188994,47.678406
-122.204248,47.719278
-122.321673,47.634289
-122.617635,45.878449
-122.261993,45.622947
-122.085999,48.016305
-122.399929,47.958236
-122.469161,47.415443
-122.534497,47.643688
-122.55645,47.162344
-122.367721,47.639264
-122.328611,47.602601
-122.379354,47.687571
-122.028168,47.586173
-122.303324,47.756486
-122.024951,47.670286
-122.577964,45.62094
-122.204248,47.719278
-122.343577,47.672491
-122.303604,47.716244
-122.781876,47.089772
-122.137386,47.444808
-122.227947,47.565443
-122.343577,47.672491
-117.083224,47.660645
-122.979969,47.078241
-122.297534,47.685291
-122.151342,47.560192
-122.116674,47.363112
-122.534497,47.643688
-122.534497,47.643688
-122.367721,47.639264
-122.19615,47.894423
-122.010741,47.506838
-120.43121,47.03041
-122.024951,47.670286
-122.333046,47.829439
-122.188994,47.678406
-122.534497,47.643688
-122.120008,48.522006
-122.367721,47.639264
-122.680274,48.710887
-121.232375,45.751968
-122.334341,47.611423
-122.599454,47.36582
-121.561247,47.859677
-117.412949,47.756419
-122.686329,45.713105
-122.042724,47.623594
-120.092045,47.87508
-122.874042,46.998873
-122.042724,47.623594
-122.979969,47.078241
-122.313368,47.54411
-122.535237,47.227719
-122.357206,47.501207
-123.26252,46.857639
-122.469864,45.732426
-122.215501,47.476576
-122.168422,47.614824
-121.668459,47.426482
-122.117365,47.609515
-122.250701,48.368138
-122.029605,47.939428
-122.183961,47.510245
-122.399929,47.958236
-122.227947,47.565443
-122.10812,47.838517
-122.227947,47.565443
-122.612932,47.300296
-117.198534,47.641159
-122.296466,47.631708
-122.414936,48.709388
-122.596722,47.168908
-122.296466,47.631708
-119.614313,48.324071
-122.151342,47.560192
-122.120008,48.522006
-122.489866,46.505959
-122.117365,47.609515
-122.042724,47.623594
-122.321673,47.634289
-122.170798,47.184615
-119.285025,46.247465
-122.469161,47.415443
-122.249664,47.497442
-117.255497,47.644296
-122.042724,47.623594
-120.730403,47.749932
-122.297534,47.685291
-122.321673,47.634289
-122.261321,47.390601
-122.029605,47.939428
-118.342366,46.081666
-122.692143,45.797008
-122.349394,47.45507
-122.346385,47.630685
-122.296466,47.631708
-121.909049,47.354933
-122.534497,47.643688
-122.343983,47.739969
-122.343577,47.672491
-121.618012,47.823355
-122.085999,48.016305
-122.661302,45.650422
-122.203169,47.619011
-119.282747,46.129715
-121.668459,47.426482
-122.227707,47.943014
-122.298657,47.663771
-122.658901,47.466778
-122.537695,47.205343
-122.195381,47.369696
-122.188994,47.678406
-121.876276,47.735749
-122.02812,47.393554
-122.30251,47.488635
-122.042724,47.623594
-122.010741,47.506838
-122.399558,47.648651
-122.265368,47.133331
-122.122018,47.678465
-122.028168,47.586173
-122.343577,47.672491
-122.355669,48.416422
-122.346385,47.630685
-122.246193,47.755504
-122.234589,47.626443
-122.303324,47.756486
-122.151342,47.560192
-117.352803,47.604595
-122.275593,47.54055
-122.379354,47.687571
-120.092045,47.87508
-122.62505,45.640901
-121.819086,47.539931
-122.349394,47.45507
-122.692143,45.797008
-122.148057,48.060301
-122.569135,47.90881
-122.63841,48.310313
-122.132064,47.759381
-122.367721,47.639264
-122.201515,47.843376
-122.370709,47.801416
-121.819086,47.539931
-122.297534,47.685291
-122.374864,47.548552
-122.874042,46.998873
-122.227947,47.565443
-122.212105,47.792368
-122.122018,47.678465
-122.320103,47.197193
-122.201515,47.843376
-122.042724,47.623594
-122.151342,47.560192
-122.010741,47.506838
-122.628418,48.487079
-122.029605,47.939428
-122.014191,47.559121
-122.443211,47.252172
-122.370159,47.743354
-122.303324,47.756486
-122.261321,47.390601
-121.876276,47.735749
-122.117365,47.609515
-122.10812,47.838517
-122.990497,46.618425
-122.379354,47.687571
-122.151342,47.560192
-122.024951,47.670286
-122.014191,47.559121
-122.212105,47.792368
-122.195381,47.369696
-122.204248,47.719278
-122.042724,47.623594
-122.203169,47.619011
-122.686329,45.713105
-122.029605,47.939428
-122.333046,47.829439
-122.534497,47.643688
-122.122018,47.678465
-122.2016,47.447869
-119.997846,46.336864
-122.042724,47.623594
-122.379354,47.687571
-122.653953,47.094653
-122.367721,47.639264
-122.354954,47.537664
-122.534497,47.643688
-122.303324,47.756486
-122.362029,47.308531
-122.014191,47.559121
-122.706401,48.056011
-122.408498,45.620943
-122.19615,47.894423
-122.354954,47.537664
-123.020941,46.96755
-117.441496,47.695417
-122.116674,47.363112
-122.227707,47.943014
-122.979969,47.078241
-122.30251,47.488635
-122.057522,47.749161
-122.502574,47.262788
-122.132064,47.759381
-119.282747,46.129715
-119.285025,46.247465
-122.246193,47.755504
-122.029605,47.939428
-122.188994,47.678406
-122.396286,47.293138
-122.34619,47.615293
-122.227707,47.943014
-123.092863,48.056267
-122.399558,47.648651
-122.188994,47.678406
-122.55645,47.162344
-122.227947,47.565443
-122.227707,47.943014
-122.62505,45.640901
-122.508465,45.670446
-122.085999,48.016305
-122.148214,47.292978
-122.599454,47.36582
-122.250701,48.368138
-122.117365,47.609515
-122.212105,47.792368
-122.537695,47.205343
-122.957205,46.735025
-122.534497,47.643688
-121.469889,45.795046
-122.508465,45.670446
-122.148057,48.060301
-122.283685,46.882069
-122.227947,47.565443
-122.024951,47.670286
-123.092863,48.056267
-122.085999,48.016305
-122.388955,47.537382
-122.203169,47.619011
-122.473127,48.184535
-122.281856,47.811678
-122.502574,47.262788
-122.303324,47.756486
-122.375438,47.667804
-122.203169,47.619011
-122.281856,47.811678
-122.312071,47.395276
-122.493388,48.74995
-122.227947,47.565443
-122.122018,47.678465
-122.367721,47.639264
-122.408498,45.620943
-121.92791,47.853585
-122.010741,47.506838
-122.029605,47.939428
-122.148214,47.292978
-122.010741,47.506838
-122.042724,47.623594
-122.201515,47.843376
-122.203169,47.619011
-122.281856,47.811678
-122.584729,47.082882
-122.362029,47.308531
-122.343983,47.739969
-122.024951,47.670286
-122.227947,47.565443
-122.297534,47.685291
-122.212105,47.792368
-122.615152,48.863295
-122.221114,48.097872
-122.303324,47.756486
-122.374864,47.548552
-120.730403,47.749932
-122.303604,47.716244
-123.362968,48.075894
-122.333046,47.829439
-122.577964,45.62094
-122.204248,47.719278
-122.635794,47.630602
-122.612932,47.300296
-122.534497,47.643688
-122.469847,47.247509
-122.203169,47.619011
-122.69441,47.905058
-122.08164,48.837168
-122.394511,47.574001
-122.266685,47.308313
-122.132064,47.759381
-122.201515,47.843376
-122.375438,47.667804
-122.362029,47.308531
-122.227947,47.565443
-122.010741,47.506838
-122.577964,45.62094
-122.30251,47.488635
-122.692143,45.797008
-122.349394,47.45507
-122.333046,47.829439
-122.143231,47.611666
-117.440012,47.753036
-122.168422,47.614824
-122.469161,47.415443
-123.09921,47.225326
-122.539078,48.019041
-121.92791,47.853585
-122.519414,45.630173
-122.303324,47.756486
-122.116674,47.363112
-122.117365,47.609515
-122.298657,47.663771
-122.029605,47.939428
-122.343577,47.672491
-122.724682,47.57271
-121.92791,47.853585
-122.508465,45.670446
-122.014191,47.559121
-122.724682,47.57271
-122.303324,47.756486
-122.469864,45.732426
-122.168422,47.614824
-122.343577,47.672491
-122.298657,47.663771
-122.469161,47.415443
-122.132064,47.494834
-122.751179,47.002092
-122.215501,47.476576
-122.117365,47.609515
-122.122018,47.678465
-122.296466,47.631708
-122.227707,47.943014
-122.526506,47.81346
-122.454718,48.801538
-122.148057,48.060301
-122.19615,47.894423
-122.203169,47.619011
-122.508465,45.670446
-122.30033,47.585339
-122.414936,48.709388
-122.024951,47.670286
-122.203169,47.619011
-122.388955,47.537382
-120.43121,47.03041
-122.188994,47.678406
-122.10812,47.838517
-122.724682,47.57271
-122.469161,47.415443
-122.297534,47.685291
-122.343577,47.672491
-122.297534,47.685291
-122.370159,47.743354
-122.313367,47.310006
-122.275593,47.54055
-122.30033,47.585339
-123.273642,47.048548
-122.212105,47.792368
-122.408498,45.620943
-123.638468,47.32837
-122.261321,47.390601
-122.354954,47.537664
-122.692143,45.797008
-122.303413,47.61065
-122.303324,47.756486
-122.148214,47.292978
-122.116674,47.363112
-122.534497,47.643688
-122.296466,47.631708
-122.122018,47.678465
-122.375438,47.667804
-122.227947,47.565443
-122.686329,45.713105
-122.143231,47.611666
-122.414936,48.709388
-122.148057,48.060301
-121.668459,47.426482
-122.188994,47.678406
-122.188994,47.678406
-122.010741,47.506838
-122.343577,47.672491
-122.30033,47.585339
-122.537695,47.205343
-122.343983,47.739969
-122.508465,45.670446
-122.781876,47.089772
-122.02812,47.393554
-122.266685,47.308313
-122.303324,47.756486
-122.321673,47.634289
-122.266685,47.308313
-122.010741,47.506838
-122.296466,47.631708
-122.188994,47.678406
-122.469161,47.415443
-122.751179,47.002092
-122.617635,45.878449
-122.028168,47.586173
-122.751179,47.002092
-122.612932,47.300296
-122.375438,47.667804
-122.343983,47.739969
-122.343577,47.672491
-122.296466,47.631708
-122.333046,47.829439
-121.92791,47.853585
-122.303604,47.716244
-122.333046,47.829439
-117.119879,46.893336
-122.188994,47.678406
-122.288044,47.02748
-122.537695,47.205343
-122.117365,47.609515
-122.346385,47.630685
-122.234589,47.626443
-122.122018,47.678465
-122.234589,47.626443
-122.024951,47.670286
-122.116674,47.363112
-122.55645,47.162344
-122.085999,48.016305
-122.522657,45.795099
-122.168422,47.614824
-122.028168,47.586173
-122.354954,47.537664
-122.30033,47.585339
-122.02812,47.393554
-122.170798,47.184615
-122.010741,47.506838
-120.43121,47.03041
-122.30033,47.585339
-122.692143,45.797008
-122.534497,47.643688
-122.151342,47.560192
-122.459716,47.265523
-122.818016,48.080229
-122.394511,47.574001
-122.686329,45.713105
-122.297534,47.685291
-122.2016,47.447869
-122.122018,47.678465
-122.203169,47.619011
-122.024951,47.670286
-122.874042,46.998873
-122.203169,47.619011
-122.188994,47.678406
-122.343983,47.739969
-122.333046,47.829439
-122.042724,47.623594
-122.188994,47.678406
-122.874042,46.998873
-118.342366,46.081666
-117.433324,47.662261
-122.188994,47.678406
-122.979969,47.078241
-122.042724,47.623594
-122.2016,47.447869
-122.028168,47.586173
-122.63841,48.310313
-122.298657,47.663771
-122.414936,48.709388
-122.324308,47.149041
-122.506857,47.285977
-122.447436,47.223022
-122.281856,47.811678
-122.203169,47.619011
-122.042724,47.623594
-122.275593,47.54055
-122.010741,47.506838
-122.132064,47.759381
-122.297534,47.685291
-122.30033,47.585339
-122.957205,46.735025
-122.028168,47.586173
-122.80237,47.02499
-122.188994,47.678406
-122.151342,47.560192
-122.227947,47.565443
-122.024951,47.670286
-122.62505,45.640901
-122.599454,47.36582
-122.227947,47.565443
-122.346385,47.630685
-122.197147,47.757791
-122.929395,48.583608
-122.408498,45.620943
-122.009025,47.320078
-122.855585,46.143079
-122.357206,47.501207
-122.168422,47.614824
-122.896991,48.501028
-122.438132,48.029812
-122.62505,45.640901
-123.09921,47.225326
-120.655524,46.544376
-122.370709,47.801416
-122.302507,47.911921
-122.349394,47.45507
-122.203169,47.619011
-122.534497,47.643688
-122.010741,47.506838
-122.042724,47.623594
-122.10812,47.838517
-122.151342,47.560192
-122.122018,47.678465
-123.092863,48.056267
-122.117365,47.609515
-122.183961,47.510245
-122.028168,47.586173
-122.373989,47.204423
-122.197147,47.757791
-122.686329,45.713105
-122.117365,47.609515
-117.191532,46.734481
-122.343983,47.739969
-122.261993,45.622947
-122.374864,47.548552
-122.535237,47.227719
-122.408498,45.620943
-122.617635,45.878449
-121.911487,47.660868
-122.343983,47.739969
-122.979969,47.078241
-122.63841,48.310313
-122.343983,47.739969
-122.346385,47.630685
-122.469161,47.415443
-122.506857,47.285977
-122.204248,47.719278
-122.534497,47.643688
-122.334341,47.611423
-122.221114,48.097872
-122.122018,47.678465
-122.188994,47.678406
-121.910037,47.06488
-122.148214,47.292978
-117.389695,47.689761
-122.122018,47.678465
-122.266367,47.863478
-117.183015,48.216812
-122.379354,47.687571
-122.151342,47.560192
-122.343983,47.739969
-122.349394,47.45507
-122.122018,47.678465
-122.596722,47.168908
-122.306552,47.792041
-122.388955,47.537382
-122.30033,47.585339
-122.122018,47.678465
-122.203169,47.619011
-122.612932,47.300296
-122.276826,47.449726
-121.92791,47.853585
-122.296466,47.631708
-122.399558,47.648651
-122.204248,47.719278
-122.599454,47.36582
-122.085999,48.016305
-122.342773,48.49381
-122.151342,47.560192
-121.934596,47.525167
-122.375438,47.667804
-122.195381,47.369696
-122.874042,46.998873
-122.183961,47.510245
-122.122018,47.678465
-119.997846,46.336864
-118.342366,46.081666
-122.168422,47.614824
-117.605176,47.800869
-122.117365,47.609515
-122.116674,47.363112
-120.092045,47.87508
-122.343577,47.672491
-122.042724,47.623594
-122.379354,47.687571
-122.132064,47.759381
-122.682784,45.932213
-122.394511,47.574001
-122.10812,47.838517
-122.117365,47.609515
-122.370159,47.743354
-122.379354,47.687571
-122.276826,47.449726
-122.663093,48.194534
-122.781876,47.089772
-122.296466,47.631708
-122.399558,47.648651
-122.577964,45.62094
-122.346385,47.630685
-122.281856,47.811678
-122.727446,48.951762
-122.183961,47.510245
-122.343577,47.672491
-122.303324,47.756486
-122.346385,47.630685
-122.151342,47.560192
-122.19615,47.894423
-122.979969,47.078241
-122.469864,45.732426
-122.438132,48.029812
-122.379354,47.687571
-122.346385,47.630685
-121.92791,47.853585
-122.116674,47.363112
-122.201515,47.843376
-122.201515,47.843376
-122.028168,47.586173
-122.122018,47.678465
-122.227947,47.565443
-122.718893,47.376283
-122.394511,47.574001
-122.234589,47.626443
-122.132064,47.494834
-117.739235,48.642723
-122.357206,47.501207
-122.116674,47.363112
-122.122018,47.678465
-122.333046,47.829439
-122.203169,47.619011
-122.275593,47.54055
-122.303604,47.716244
-117.440012,47.753036
-122.117365,47.609515
-122.30251,47.488635
-122.343983,47.739969
-122.414936,48.709388
-122.197147,47.757791
-122.151342,47.560192
-122.534497,47.643688
-122.842388,46.855401
-122.212105,47.792368
-122.493388,48.74995
-117.379793,47.656684
-122.842388,46.855401
-122.298657,47.663771
-122.227947,47.565443
-122.375438,47.667804
-122.275593,47.54055
-122.195381,47.369696
-122.204248,47.719278
-122.143231,47.611666
-122.396286,47.293138
-122.874042,46.998873
-122.493388,48.74995
-119.294913,46.328447
-122.370709,47.801416
-122.367721,47.639264
-122.227947,47.565443
-122.132064,47.759381
-122.781876,47.089772
-122.227947,47.565443
-122.10812,47.838517
-122.396286,47.293138
-122.510748,45.603727
-122.302507,47.911921
-122.116674,47.363112
-122.394511,47.574001
-117.825021,47.877988
-122.227707,47.943014
-122.522657,45.795099
-121.991415,47.199452
-122.188994,47.678406
-121.668459,47.426482
-122.303324,47.756486
-122.188994,47.678406
-122.454718,48.801538
-119.830891,47.164101
-122.045204,48.19401
-123.362968,48.075894
-120.241485,47.454995
-122.246193,47.755504
-122.212105,47.792368
-122.599454,47.36582
-120.997348,47.25791
-122.573304,47.4293
-122.122018,47.678465
