station_id,charging_status,latitude,longtitude,address,zip_code,outlet_counts
116495,NA,47.17594,-122.506561,4500 Steilacoom Blvd SW,98499,1
116494,NA,47.065724,-122.792317,6655 Britton Parkway NE,98516,1
116490,NA,46.798296,-123.012246,19947 Old Highway 99 SW,98579,1
116488,NA,46.604239,-120.481583,1600 E Yakima Ave,98901,2
116481,NA,46.085975,-118.278024,760 C St,99362,1
115231,TRUE,46.31017,-117.99763,700 Artisan Wy,99328,1
114177,TRUE,47.189262,-120.902714,811 Wa-970,98922,1
114095,TRUE,47.661523,-122.324913,324 Ne 45th St,98105,1
113598,NA,48.479357,-120.186033,100 Riverside Ave,98862,1
113591,NA,47.7669206,-122.1919406,19121 112th Ave NE,98011,1
113590,NA,47.766732,-122.209275,9834 NE 190th Street,98011,1
113589,NA,47.759665,-122.250898,6704 NE 181st Street,98028,1
113588,NA,47.7132239,-122.2984152,11536 Lake City Way NE,98125,2
113586,NA,47.650328,-122.307574,1959 NE Pacific St,98195,1
113583,NA,47.554698,-122.046539,5150 220th Ave SE,98029,1
113582,TRUE,47.548071,-122.039957,6100 E Lake Sammamish Pkwy SE,98029,1
113581,NA,47.320954,-122.13822,31001 144th Ave SE,98042,1
113173,TRUE,48.4352786,-122.5797305,14362 Jura Ln,98221,1
112826,TRUE,47.66336368,-122.1039859,17725 NE 65th,98052,1
112603,NA,47.5403588,-122.0200254,1355 Highlands Dr NE,98029,1
112206,NA,48.893943,-122.2804609,3825 Cabrant Rd,98247,1
112192,NA,48.7885917,-122.5060156,4040 Northwest Avenue,98226,1
112099,NA,47.96937,-123.86338,12076 Sol Duc Hot Springs Rd,98363,1
112098,NA,47.94371033,-117.4774551,1100 S Main,99006,1
112090,NA,47.7989009,-122.3025001,21975 52nd Ave W,98043,1
112089,NA,47.796905,-122.1947911,22213 30th Drive SE,98021,1
112086,NA,47.78688049,-117.3540726,3812 E Highland Rd,99021,1
112085,NA,47.776288,-117.547208,9711 W Charles Road,99026,1
112084,NA,47.773663,-122.181478,20111 120th Ave NE,98011,1
112083,NA,47.768802,-117.401944,438 E Hasting Rd.,99218,3
112082,NA,47.753088,-117.419316,300 W Hawthorne Rd,99251,1
112081,NA,47.74051285,-117.4138565,9107 N Country Homes Blvd,99208,1
112079,NA,47.71247482,-117.4089203,6001 N MAYFAIR,99208,1
112078,NA,47.700624,-117.425573,4616 N Monroe St,99205,1
112077,NA,47.700101,-122.32406,9800 4th Ave NE,98115,2
112072,NA,47.67857742,-117.3231888,6021 E Mansfield,99212,1
112071,NA,47.675721,-117.460599,3410 W Fort George Wright Dr,99224,1
112070,NA,47.67480087,-117.0958176,22924 East Apple Way Ave,99019,1
112069,NA,47.674605,-117.363546,1810 N Greene BLDG 8,99217,1
112068,NA,47.67449,-117.091822,2111 N Molter Rd,99019,1
112067,NA,47.6720047,-117.3862228,1601 E Mission Ave.,99216,1
112065,NA,47.6703323,-122.3536061,601 N 59th St,98103,1
112064,TRUE,47.67166997,-117.1029918,1421 N Meadowwood Ln,99019,1
112063,NA,47.67087555,-117.1763687,17016 E Indiana Ave,99016,1
112062,TRUE,47.67055679,-117.1031858,E. Mission Ave,99019,3
112061,NA,47.669752,-117.416056,1330 N. Washington St,99201,1
112060,NA,47.66566467,-117.4145584,217 W CATALDO,99201,1
112059,NA,47.66191101,-117.4052353,412 E. SPOKANE BLVD,99210,1
112058,NA,47.65875244,-117.3690567,2800 EAST MAIN AVE,99202,1
112056,NA,47.653614,-117.4301786,1208 W 3rd Ave,99201,1
112055,NA,47.6463623,-117.4267197,926 S Monroe,99204,1
112053,NA,47.64268494,-117.4718323,1405 S RUSTLE RD,99224,1
112052,TRUE,47.64227974,-117.5609562,10811 Highway 2,99224,1
112049,NA,47.62971497,-117.5357285,2726 Flint RD,99224,1
112048,NA,47.62818527,-117.2272568,13211 E 32nd Ave,99216,1
112046,NA,47.62604523,-117.4014664,3103 S Grand Blvd,99203,1
112044,NA,47.61763,-122.1334381,805 156th NE,98007,1
112043,NA,47.615406,-122.179559,616 120th Aveneue NE,98005,1
112042,NA,47.6055171,-124.3715566,157151 Hwy 101,98331,1
112037,TRUE,47.59015053,-117.5655895,10810 W Westbow Rd,99224,2
112036,NA,47.579971,-122.312333,2535 16th Ave S,98144,2
112035,NA,47.57162094,-117.6815491,210 S BROAD ST,99022,1
112017,NA,47.47425,-122.233827,620 Naches Ave SW,98057,1
112016,NA,47.4715464,-122.2320023,923 Powell Ave SW,98057,1
112009,NA,47.3866016,-122.1020244,24012 180th Ave SE,98042,1
112001,NA,47.234898,-122.429536,2702 E D St,98421,3
111999,NA,47.195359,-124.196082,169 Blackberry St,98356,1
111998,NA,47.15607834,-117.3644485,1171 Baired Rd,99170,1
111997,NA,47.10579,-122.539,McKinley Ave & Garfield St,98433,1
111993,TRUE,47.040284,-124.158504,78 SR 115,98569,1
111991,NA,47.01108932,-122.8960571,3939 Cleveland Ave.,98501,1
111990,NA,47.00917816,-117.1445084,405 W California,99130,1
111985,NA,46.966703,-123.80172,300 S Boone St,98520,1
111953,NA,46.7297336,-117.1563327,2000 Grimes Way,99164,1
111952,NA,46.728904,-117.176165,150 E Spring St.,99163,3
111947,NA,46.677105,-120.478546,51 Firing Center Rd,98901,3
111912,NA,46.42615509,-117.0549469,849 Port Way,99403,1
111908,NA,46.40197372,-117.0447083,1443 TERRACE DR,99403,1
111873,NA,46.241729,-119.124176,2411 W Court St,99301,3
111865,NA,46.181372,-119.184406,2901 Southridge Blvd,99337,3
111864,NA,46.179735,-119.188128,2921 Southridge Blvd,99336,3
111851,NA,46.0705799,-118.3306351,147 South Park Street,99362,1
109587,TRUE,47.884887,-120.156959,135 Wapato Wy,98831,1
109414,TRUE,47.598476,-120.656055,1329 Us-2,98826,1
109181,TRUE,47.551769,-120.680327,7375 Icicle RD,98826,1
108666,TRUE,47.6051414,-122.5328157,4450 Blakely Avenue,98110,1
108592,TRUE,48.54561535,-117.9054714,224-B N Main St,99114,1
106190,NA,48.938283,-119.436456,1320 Main St,98844,1
106188,NA,47.883847,-120.154608,25 Wapato Way,98831,1
106187,NA,47.7725,-122.3315,2326 North 197th Place,98113,1
106186,NA,47.637692,-122.5135823,1329 Wintergreen Lane Northeast,98110,1
106185,NA,47.547708,-122.3527083,6000 16th Ave SW,98106,2
106184,NA,47.39125,-119.483647,334 Daisy St N,98851,1
106183,NA,47.359935,-122.103668,17700 SE 272nd Street,98042,1
104788,TRUE,47.305772,-122.579191,5268 Point Fosdick DR NW,98335,1
104024,TRUE,46.604039,-120.494574,802 E Yakima Ave,98901,1
103793,TRUE,46.202588,-123.384133,69 Main St,98612,1
103383,NA,48.692979,-122.904798,112 Haven Rd,98245,1
103382,NA,48.648792,-122.868418,410 Ocean Mist Way,98245,1
103381,NA,48.641279,-122.781015,107 Doe Bay Rd,98279,1
103379,NA,48.561173,-123.164341,16 Sweet Earth Ln,98250,1
103378,NA,48.530774,-122.914874,25 Tuatara Rd,98261,1
103377,NA,48.521863,-122.909571,2225 Fisherman Bay Rd,98261,1
103376,NA,48.514655,-123.028884,322 Daniel Ln,98250,1
103375,NA,48.457448,-122.335866,448 Fashion Way,98233,2
103374,NA,48.050182,-122.819019,63 Four Corners Rd,98368,1
103372,NA,47.769184,-122.37546,1408 NW Richmond Beach Road,98177,1
103371,NA,47.767496,-122.155194,19211 Woodinville Snohomish Rd,98072,1
103370,NA,47.748101,-122.361178,16101 Greenwood Ave N,98133,1
103365,NA,47.6186971,-122.3523486,200 Denny Way,98109,2
103364,NA,47.6155533,-122.3228502,1609 Harvard Ave,98122,2
103363,NA,47.587,-122.1593558,13545 SE 26th St,98005,1
103362,NA,47.5786138,-122.1652907,3625 132nd Avenue Southeast,98006,1
103361,NA,47.5766937,-122.1671315,12920 Southeast 38th Street,98006,1
103360,NA,47.54894,-122.04991,999 Lake Dr,98027,1
103359,NA,47.5419455,-122.3243279,6701 Corson Ave S,98108,3
103358,NA,47.374141,-123.155375,21971 N US Highway 101,98584,1
103356,NA,47.255854,-122.44172,747 Market St,98402,1
103355,NA,47.24745539,-122.200549,6821 Udall Place Southeast,98092,1
103353,NA,47.0972315,-122.4016275,17520 22nd Ave East,98387,1
101436,TRUE,47.51865,-121.841773,37500 Se N Bend Wy,98065,1
101218,TRUE,47.612347,-122.334168,1531 7th Ave,98101,1
101159,TRUE,47.842476,-120.098099,565 S Lakeshore DR,98816,1
99748,TRUE,47.896557,-120.132386,300 Ivan Morse RD,98831,1
99601,TRUE,47.846714,-122.271389,2902 164th Street Southwest,98087,1
97157,NA,48.178637,-122.12541,20227 77th Ave NE,98223,1
97156,NA,47.6682011,-117.3972138,821 E Boone Ave,99202,1
97152,NA,47.3393418,-122.5903137,8828-8844 N Harborview Dr,98332,1
97151,NA,47.3292908,-122.5789785,3025 Harborview Dr,98335,1
95817,TRUE,47.550984,-122.057823,1801 12th Ave NW,98027,1
95516,TRUE,47.30153207,-122.5769056,4709 Point Fosdick Dr NW,98335,1
94828,NA,47.436037,-122.296325,18613 International Blvd,98188,2
93581,TRUE,47.240392,-124.217215,4849 Pacific Ave,98562,1
92884,TRUE,47.612213,-122.198039,10628 Ne 2ND St,98004,1
92882,TRUE,47.10335,-119.251036,2380 S Maiers RD,98837,1
91855,NA,47.6527826,-117.4349173,1500 W 4th Ave,99201,1
91854,NA,47.635347,-122.137519,2752-2836 152nd Ave NE,98052,1
91853,NA,47.622309,-122.341952,400 Dexter Ave N,98109,1
91606,TRUE,46.213187,-119.286497,1106 N Jurupa St,99338,1
91046,TRUE,48.987053,-119.425912,299 Eastlake RD,98844,1
90932,TRUE,47.769459,-122.151217,19501 144th Ave Ne,98072,1
90722,TRUE,47.207984,-121.019499,3600 Suncadia TRL,98922,1
90714,TRUE,48.212441,-122.183491,3438 Stoluckquamish Lane,,1
90189,NA,48.927904,-122.648343,3063 Creasy Rd,98240,1
90188,TRUE,48.70558932,-119.4383716,209 N Whitcomb,98855,1
90187,NA,48.417791,-122.334633,105 E Kincaid St,98273,1
90185,,48.009356,-119.672953,1206 Columbia Ave,98813,1
90183,NA,47.812283,-122.540023,27618 Hansville Rd NE,98346,2
90182,NA,47.759386,-122.650992,21992 Viking Way NW,98370,2
90179,NA,47.702714,-122.334822,10049 Collget Way N,98133,1
90178,NA,47.6789249,-117.4343555,1504 W Northwest Blvd,99205,1
90176,NA,47.612639,-122.204672,10201 NE 4th St,98004,1
90175,NA,47.60692,-122.1987223,"7525 SE 4th Street, Suite 180",98040,1
90173,NA,47.6059528,-122.0373912,301 - 228th Avenue SE,98074,1
90171,NA,47.565076,-122.32205,4200 Airport Way S,98134,1
90170,NA,47.561305,-122.654061,200 Charleston Blvd,98312,1
90168,NA,47.538387,-122.293403,3001 S Myrtle St,98108,1
90167,NA,47.5363945,-122.2280594,7447 84th Ave SE,98040,1
90166,NA,47.531819,-120.300871,6151 US 97 Alternate,98801,1
90165,NA,47.520043,-122.344155,9200 8th Ave SW,98106,1
90164,NA,47.504354,-122.516213,10384 SE Sedgwick Rd,98366,2
90163,NA,47.463409,-120.331529,285 Technology Center Way,98801,1
90162,NA,47.440847,-122.213095,4109-4251 Talbot Rd S,98055,1
90160,NA,47.42101,-121.791179,19901 Cedar Falls Rd SE,98045,1
90150,NA,46.593176,-120.550383,2811 Tieton Dr,98902,1
90147,NA,46.3493393,-124.0535196,406 Oregon Ave S,98631,1
89174,TRUE,48.06217,-123.168319,303 Sunny View DR,98382,1
89098,TRUE,47.625675,-122.346886,500 5th Ave N,98109,1
88416,TRUE,47.17669,-122.2931,1515 S Meridian,98371,1
88346,TRUE,46.271849,-119.269167,486 Bradley BLVD,99352,1
88334,TRUE,47.625378,-122.344596,601 Roy St,98109,1
87966,TRUE,46.281294,-119.273452,1060 George Washington Wy,99352,1
86535,TRUE,47.862572,-121.976585,18805 Us-2,,1
86221,TRUE,47.661869,-122.315415,4501 12th Ave Ne,98105,1
86220,TRUE,47.642631,-117.537533,9015 W Hwy 2,99224,1
85491,TRUE,48.101579,-123.477119,334 Benson RD,98363,1
85379,TRUE,46.545331,-122.508967,186 Skyview DR,98564,1
84993,TRUE,47.617601,-122.193492,11010 Ne 8th St,98004,1
84906,TRUE,48.149618,-123.153648,630 Marine DR,98382,1
84770,TRUE,47.914774,-124.544249,473 Mora RD,98331,1
82691,TRUE,47.611844,-122.193618,200 110th Ave,98004,1
82672,TRUE,47.673676,-117.201827,15015 E Indiana Ave,99216,1
82592,TRUE,47.614141,-122.336357,620 Stewart St,98101,1
82585,TRUE,47.732864,-122.147196,14850 Ne 145th St,98072,1
82545,TRUE,47.622544,-122.333913,400 Fairview Ave N,98109,1
82406,TRUE,47.671225,-122.122192,7401 164th Ave Ne,98052,1
82360,TRUE,46.2960713,-119.4514867,55410 N Sunset RD,99320,1
82307,TRUE,46.859479,-124.108594,2858 S Forrest St,98595,1
82216,TRUE,47.098792,-119.996204,344 Silica RD NW,98848,1
82158,TRUE,47.610845,-122.347258,2100 Alaskan Way,98121,1
82146,TRUE,48.214249,-122.184142,3438 Stoluckquamish LN,98223,1
82030,TRUE,47.608043,-122.334072,411 University St,98101,1
81975,TRUE,47.6049041,-122.3361893,1000 1st Ave,98104,1
81936,TRUE,47.23853,-122.427213,2611 East E St,98421,1
81906,TRUE,47.610166,-122.335179,1415 5th Ave,98101,1
80705,NA,47.6699634,-122.3847489,"5621 22nd Avenue, NW",98107,1
80704,NA,47.652922,-118.150361,600 7th St,99122,1
80701,NA,47.614035,-122.201358,410 Bellevue Way NE,98004,1
80386,TRUE,48.990486,-122.774447,9565 Semiahmoo Pkwy,98230,1
80354,TRUE,48.116414,-123.255357,939 Finn Hall RD,98362,1
80298,TRUE,46.976679,-123.813485,416 Wishkah Street,98520,1
80193,TRUE,48.0396068,-122.4061314,201 Cascade Ave,98260,1
80079,TRUE,47.657247,-117.423946,808 W Sprague Ave,99201,1
80025,TRUE,47.656306,-117.423487,111 S Post St,99201,1
79988,TRUE,46.976918,-120.54162,1620 Canyon RD,98926,1
79910,TRUE,47.656578,-117.424414,10 S Post St,99201,1
79898,TRUE,47.4373126,-122.2876227,18525 36th Ave S,98188,1
79681,TRUE,48.041105,-122.410772,400 1st St.,98260,1
79584,TRUE,47.610335,-122.341261,100 Stewart St,98101,1
79356,TRUE,47.607651,-122.339418,99 Union St,98101,1
76267,TRUE,48.010776,-122.533294,5511 S Freeland Ave,98249,1
76266,NA,47.442921,-120.316235,River Park Ave E,98801,1
76264,TRUE,46.0679132,-118.3408991,6 W Rose St,99362,1
74995,NA,48.750634,-122.479315,1300 Commercial St,98225,1
74994,NA,48.7472802,-122.4762196,1220 North Forest Street,98225,1
74993,NA,48.537035,-121.758653,7503 N Superior,98237,1
74992,NA,47.6613903,-122.2992228,2623 NE 46th St,98105,1
73373,NA,48.64698,-118.737542,686 S Clark Ave,99166,1
73370,NA,47.429582,-120.315228,327 N Wenatchee Ave,98801,1
72693,NA,47.423003,-122.2989,2702 S 200th St,98188,1
72692,NA,47.3187106,-122.225391,1221 D St. NE,98002,1
71979,NA,46.731746,-117.157928,Johnson Hall 113,99164,1
71978,NA,47.6370392,-122.1991185,10600 NE 29th St,98004,1
71976,NA,47.558923,-122.65034,1400 Farragut Ave,98314,1
71974,NA,47.455189,-122.2388935,29210Naches Ave SW,98057,1
71973,NA,47.42094,-121.4113,519 SR 906,98068,2
71971,NA,47.2351706,-119.8538094,301 S Central Ave,98848,1
71970,TRUE,47.0276111,-122.9123291,2300 Evergreen Park Dr SW,98502,1
71968,NA,46.759919,-121.981984,54922 Kernahan Rd E,98304,1
71447,,47.5585224,-120.6759793,12790 Fish Hatchery Road,98801,1
71233,TRUE,48.3619191,-120.1211685,502 South Glover Street,98856,1
71128,TRUE,47.42310162,-121.412572,521 WA-906,98068,2
70799,NA,48.3911091,-122.4968374,100 Washington Ave,98257,1
69274,NA,47.677725,-122.182402,11845 NE 85th St,98033,2
69272,NA,47.034344,-122.89857,310 Maple Park Ave SE,98501,1
68712,NA,47.705984,-122.175747,11930 124th Ave NE,98034,1
67957,TRUE,48.788428,-122.487718,4051 Meridian St,98226,1
67956,TRUE,48.7542188,-122.4970047,1 Bellwether Way,98225,1
67951,NA,47.66159,-122.324877,300 NE 45th St,98105,1
67950,TRUE,47.6611436,-117.4139857,322 N Spokane Falls Ct,99201,1
67949,TRUE,47.6366599,-117.4775319,2010 S Assembly Rd,99224,1
67944,TRUE,47.400629,-122.296834,22406 Pacific Highway S,98198,1
67943,NA,47.231312,-122.501372,3510 S Mullen St,98409,1
67942,NA,47.225367,-122.47265,3639 S Pine St,98409,1
67941,TRUE,47.0389404,-122.8823223,1431 11th Ave SE,98501,1
67937,TRUE,46.7513819,-121.9371888,37515 SR 706 E,98304,1
67935,TRUE,46.7158367,-117.1666258,1190 SE Bishop Blvd,99163,1
67934,TRUE,46.2498321,-119.1147563,2525 N 20th Ave,99301,1
67933,TRUE,46.1778903,-119.189503,3715 Plaza Way,99338,1
67932,TRUE,46.0890194,-118.2782343,150 E Boeing,99362,1
65088,NA,47.906308,-122.237601,229 SW Everett Mall Way,98204,2
62862,TRUE,48.340694,-124.6628571,2726 Makah Passage,98357,1
62861,TRUE,48.3334725,-124.6593842,3346 Makah Passage,98357,1
62860,TRUE,48.1149208,-123.2683981,339 Finn Hall Rd,98362,1
62859,NA,48.112727,-123.255602,939 Finn Hall Rd,98362,1
62856,NA,47.7952972,-122.2115207,22232  17th Ave SE,98021,1
62854,NA,47.687214,-122.149213,9845  Willows Rd NE,98052,1
62853,TRUE,47.6634997,-117.412423,115 W North River Dr,99201,1
62852,NA,47.6633515,-122.0932594,6464  185th Ave NE,98052,1
62850,TRUE,47.6599508,-117.4172698,333 W Spokane Falls Blvd,99201,1
62848,NA,47.6309889,-117.5405336,8909 W Airport Dr,99224,1
62847,TRUE,47.6270468,-122.3149606,907 14th Ave E,98112,1
62846,NA,47.6232795,-122.354922,118  Republican St,98109,1
62844,NA,47.609576,-122.202297,10333 Main St,98004,1
62843,NA,47.610094,-122.322135,1229 Madison St,98104,1
62842,TRUE,47.6072003,-122.1888503,300 112th Ave SE,98004,2
62840,NA,47.577051,-122.1251642,16160 SE Eastgate Way,98008,1
62837,TRUE,47.47487,-120.376005,1611 Love Ln,98801,1
62836,TRUE,47.3471843,-123.0676404,10 E Alderbrook Ridge Dr,98592,1
62835,TRUE,47.3191626,-122.5869706,6675 Kimball Dr,98335,1
62834,TRUE,47.3138021,-122.3009753,32124 25th Ave S,98003,1
62831,TRUE,47.250577,-122.439947,1320 Broadway Plaza,98444,1
62819,TRUE,46.3348553,-124.0550737,4415 Pacific Way,98644,1
62818,NA,46.293801,-119.451333,55410 N Sunset Rd,99320,2
62817,TRUE,46.091946,-118.27159,760 C St,99362,1
62816,TRUE,46.087373,-118.226734,2014 Mill Creek Rd,99362,1
62815,TRUE,46.0161505,-118.3837849,3796 Peppers Bridge Rd,99362,1
62814,TRUE,46.01272,-118.370401,1704 J B George Rd,99362,1
60586,TRUE,48.4776387,-120.256696,604 Patterson Lake Rd.,98862,2
58137,TRUE,47.11859382,-118.3655582,1507 Bauman Street,99169,3
55326,TRUE,47.767185,-120.651658,19115 Chiwawa Loop Rd,98826,1
55325,NA,47.6690438,-117.4025938,508 E Sharp Ave,99202,1
55324,NA,47.624097,-122.3463653,570 Mercer St,98109,1
55323,NA,47.619399,-122.346696,101 Taylor Ave N,98109,1
55322,TRUE,46.1970777,-119.1615292,2811 W 10th Ave,99336,1
53763,NA,47.61675,-122.343295,588 Bell St,98121,1
52348,NA,47.61677938,-119.2876214,695 N 2nd St,99115,1
51965,TRUE,47.61679778,-119.2877708,9701 US Highway 2 East,99115,1
50867,NA,48.5006578,-122.6159562,1211 24th Street,98221,1
49529,TRUE,46.7150146,-122.9543406,202 S Tower Ave,98531,1
49269,NA,47.6138606,-122.1815973,457 120th Ave NE,98005,1
49268,NA,47.2768641,-122.2134697,"4111 ""A"" Street SE",98002,1
48662,NA,48.989751,-122.773271,9565 Semiahmoo Pkwy,98230,1
48661,NA,48.120933,-123.434437,220 N Oak St,98362,2
48660,NA,48.11612,-122.751489,431 Water St,98368,1
48659,NA,48.113018,-122.760544,1220 Water St,98368,1
48658,NA,48.103061,-122.794143,1531 W Sims Way,98368,1
48657,NA,48.102409,-122.80229,2219 W Sims Way,98368,1
48652,NA,47.519113,-121.841787,37500 SE N Bend,98065,1
48651,NA,47.47015,-122.218765,101 SW Grady Way,98057,1
47821,NA,48.079897,-123.098996,216 E Washington St,98382,1
45355,,47.03956,-122.93788,2905 Capitol Mall Dr SW,98502,1
44960,NA,47.6250925,-117.5395602,9000 W Airport Dr,99224,1
44959,NA,47.611805,-122.18618,11505 NE 2nd Pl,98004,1
42693,NA,47.711268,-121.360495,148 5th Street N,98288,2
42692,NA,47.708347,-122.322015,525 NE Northgate Way,98125,1
42257,TRUE,46.99418735,-120.5491805,250 W 3rd Ave,98926,2
42166,TRUE,46.8820712,-124.1116406,617 S South Forrest Street,98595,1
41598,,47.437595,-122.28737,18525 36th Ave South,,1
41530,NA,47.712571,-122.571999,15347 Suquamish Way NE,98392,1
40990,NA,47.872727,-122.129049,8915 Cathcart Way,98296,1
40972,NA,47.6695961,-122.3744615,1400 NW 56th St,98107,1
40971,NA,47.664356,-122.283034,4800 Sand Point Way NE Seattle WA 98105,98105,1
40965,NA,47.6337033,-122.3258366,1551 Eastlake Ave E,98102,1
40950,NA,47.6126,-122.3347,600 Pine St,98101,1
40940,NA,47.6067371,-122.3355595,1111 3rd Ave,98101,1
40886,NA,46.979315,-122.914031,1430 Retsil Rd,98366,1
40885,NA,46.761214,-122.040397,Highway 706 E,98397,1
30560,NA,47.890423,-122.286971,11700 Mukilteo Speedway,98275,1
30536,TRUE,47.64895541,-120.0711,215 N Chelan Ave,98858,3
30535,TRUE,47.8357,-120.07027,3155 US 97 Alternate,98816,3
30323,,48.9951,-122.75161,699 Peace Portal Drive,98230,1
30318,,48.53306,-123.01929,410 Spring Street,98250,1
30314,,48.00978851,-122.5176773,1804 Scott Rd,98249,1
30313,TRUE,47.88127,-122.22382,600 128th Street SW,98204,1
30312,,47.817153,-122.319774,20006 64th Ave W,98036,1
30311,,47.70774841,-122.5833511,16285 Washington 305,98370,1
30310,,47.67575,-122.20297,308 Kirkland Ave,98033,1
30309,,47.61586906,-122.3371978,2001 West 8th,98121,1
30308,TRUE,47.58893,-120.67332,505 Highway 2,98826,1
30307,,47.444898,-122.217616,3820 East Valley Road,98057,1
30305,,47.01193,-120.20107,25905 Vantage Hwy,98926,1
30304,,46.89063,-123.71437,893 U.S. Hwy 101,98537,1
30302,,46.32117,-124.00618,1509 U.S. Route 101,98624,1
29823,NA,48.791487,-122.4923624,315 Westerly Road,98226,1
29822,TRUE,48.783251,-122.483918,151 E McLeod Rd,98226,1
29820,NA,48.4942876,-122.4808798,10441 Bayview-Edison Road,98273,1
29819,NA,48.437569,-122.3254938,1800 Continental Pl,98273,2
29818,NA,48.2880655,-122.6482236,1270 SE Dock St,98277,2
29815,NA,47.864699,-122.138672,6705 Puget Park Dr,98296,1
29814,NA,47.854953,-121.696212,600 Orchard Ave,98251,1
29809,NA,47.8043649,-122.3341629,21601 76th Ave. West,98026,2
29808,NA,47.7911263,-122.366066,9803 Edmonds Way,98020,2
29804,NA,47.731273,-122.293062,14027 Lake City Way NE,98125,1
29802,NA,47.721254,-122.340924,12600 Stone Ave N,98133,1
29801,NA,47.7144349,-122.1793989,12039 NE 128th St,98034,1
29797,NA,47.699613,-122.341922,1300 N 97th St,98103,1
29794,NA,47.6784759,-122.2068063,123 5th Ave,98033,2
29791,NA,47.6595352,-122.3425815,4301 Stone Way N,98103,1
29789,NA,47.6584089,-122.3183925,4225 Roosevelt Way NE,98105,1
29786,NA,47.644759,-122.199166,10610 NE 38th Pl,98033,1
29785,NA,47.6434463,-122.2039041,10210 NE Points Dr,98033,1
29784,NA,47.6382693,-122.1912938,3100 Northup Way,98004,1
29783,NA,47.63811493,-122.1882,2901 115th Ave NE,98004,1
29776,NA,47.62313,-122.3314419,1250-1282 Republican St,98109,1
29775,,47.622085,-122.347124,516 Harrison St,98109,1
29774,NA,47.617784,-122.121908,999 164th Ave NE,98008,1
29772,NA,47.619749,-122.196969,10710 NE 10th St,98004,1
29768,NA,47.6165569,-122.1537017,647 140th Ave NE,98005,1
29767,NA,47.6164637,-122.3305049,1100 Olive Way,98101,1
29764,NA,47.6138831,-122.3394055,2121 6th Ave,98121,1
29763,NA,47.614911,-122.3144085,1525 14th Ave,98122,1
29758,NA,47.6059837,-122.3387451,1200 Western Ave,98101,1
29755,NA,47.597293,-122.188069,1300 114th Ave SE,98004,2
29754,NA,47.594042,-122.317179,805 S Charles St,98134,1
29753,NA,47.5866676,-122.2340887,7707 SE 27th St,98040,1
29751,NA,47.582934,-122.323106,2203 Airport Way S,98134,1
29750,NA,47.582366,-122.135279,15395 SE 30th Pl,98007,2
29749,NA,47.581818,-122.154091,3180 139th Ave SE,98005,2
29748,NA,47.57952,-122.321401,2700 Airport Way S,98134,1
29747,NA,47.571399,-122.330911,225 S Spokane St,98134,1
29746,NA,47.565149,-122.353024,4209 W Marginal Way SW,98106,1
29745,NA,47.563713,-122.625418,60 Washington Ave,98337,2
29744,NA,47.557801,-122.675335,501 W Hills Blvd,98312,1
29743,NA,47.5500374,-122.05793,1775 12th Ave NW,98027,1
29741,NA,47.5448747,-122.019768,9th Ave NE,98027,1
29736,NA,47.4847291,-122.1774112,781 Monroe Ave NE,98056,1
29735,NA,47.483635,-122.170748,3555 NE 2nd St,98056,1
29733,NA,47.474537,-122.204976,1055 S Grady Way,98057,1
29732,NA,47.44851,-120.331437,1730 N Wenatchee Ave,98801,1
29730,TRUE,47.4249435,-120.3078886,8 N Worthen Ave,98801,1
29728,TRUE,47.40051863,-120.2800153,555 3rd St SE,98802,2
29727,NA,47.3038902,-122.5209427,Five Mile Dr,98407,2
29726,NA,47.3018999,-122.5795417,4928 Point Fosdick Dr NW,98335,1
29722,NA,47.2592999,-122.4342402,326 E D St,98421,1
29721,NA,47.254354,-122.439616,923 Commerce St,98402,1
29720,NA,47.253668,-122.446141,930 Tacoma Ave S,98402,1
29716,NA,47.2459335,-122.4339797,1801 Dock St,98402,1
29713,NA,47.2269249,-122.4752808,3001 S 36th St,98409,2
29712,NA,47.244104,-122.383139,1403 34th Ave E,98424,1
29709,NA,47.1293765,-119.2791367,306 Ash Street,98837,1
29708,NA,47.1282303,-123.1032689,Salish Cliffs Dr,98584,1
29707,TRUE,47.1167458,-118.3677762,105 W Galbreath Way,99169,1
29705,NA,47.056479,-122.762767,8333 Martin Way East,98516,1
29704,NA,47.0448924,-122.8953042,601 4th Ave E,98501,1
29703,NA,47.0433044,-122.8629684,2711 Pacific Ave SE,98501,1
29702,NA,47.0408639,-122.8915832,900 Plum St SE,98501,1
29698,TRUE,46.9768472,-120.54101,1620 Canyon Rd,98926,5
29687,NA,46.590246,-120.500687,1010 S 1st St,98901,1
29682,NA,46.2601764,-119.2808141,1201-1299 Aaron Dr,99352,1
29681,NA,46.213233,-119.162367,3020 W Clearwater Ave,99336,1
29680,NA,46.1419219,-122.9401915,1810 Maple Street,98632,1
29677,NA,46.051228,-122.301754,16835 Lewis River Rd,98616,1
24665,TRUE,47.84120086,-120.0173398,"137 E Johnson AVE,",98816,1
24653,TRUE,47.69200195,-121.8792209,10528 344th Ave NE,98014,1
22232,TRUE,47.61947,-122.338948,101 Westlake Ave N,98109,1
21816,TRUE,47.58043616,-122.3350276,2401 Utah Ave South,98134,1
21353,NA,47.620091,-122.319741,215 10th ave E,98102,1
21233,TRUE,47.75796408,-120.7408619,15361 US 2,98826,1
21087,TRUE,48.05210946,-119.9023712,233 Lakeshore Drive,98846,4
